,dt,item_topic,source_topic,age_segment,record_id,visits
19705,2019-09-24 18:57:00,Общество,Спорт,36-40,1,8
19706,2019-09-24 18:57:00,Общество,Спорт,41-45,1,2
19707,2019-09-24 18:57:00,Общество,Спорт,45+,1,1
19708,2019-09-24 18:57:00,Общество,Строительство,18-25,1,6
19709,2019-09-24 18:57:00,Общество,Строительство,26-30,1,1
19710,2019-09-24 18:57:00,Общество,Строительство,31-35,1,6
19711,2019-09-24 18:57:00,Общество,Технологии,18-25,1,7
19712,2019-09-24 18:57:00,Общество,Технологии,26-30,1,2
19713,2019-09-24 18:57:00,Общество,Технологии,31-35,1,4
19714,2019-09-24 18:57:00,Общество,Технологии,36-40,1,1
19715,2019-09-24 18:57:00,Общество,Технологии,45+,1,2
19716,2019-09-24 18:57:00,Общество,Финансы,18-25,1,27
19717,2019-09-24 18:57:00,Общество,Финансы,26-30,1,18
19718,2019-09-24 18:57:00,Общество,Финансы,31-35,1,10
19719,2019-09-24 18:57:00,Общество,Финансы,36-40,1,3
19720,2019-09-24 18:57:00,Общество,Финансы,41-45,1,2
19721,2019-09-24 18:57:00,Общество,Финансы,45+,1,6
19722,2019-09-24 18:57:00,Отношения,Авто,18-25,1,33
19723,2019-09-24 18:57:00,Отношения,Авто,26-30,1,12
19724,2019-09-24 18:57:00,Отношения,Авто,31-35,1,11
19725,2019-09-24 18:57:00,Отношения,Авто,36-40,1,12
19726,2019-09-24 18:57:00,Отношения,Авто,41-45,1,8
19727,2019-09-24 18:57:00,Отношения,Авто,45+,1,4
19728,2019-09-24 18:57:00,Отношения,Деньги,18-25,1,21
19729,2019-09-24 18:57:00,Отношения,Деньги,26-30,1,18
19730,2019-09-24 18:57:00,Отношения,Деньги,31-35,1,6
19731,2019-09-24 18:57:00,Отношения,Деньги,36-40,1,6
19732,2019-09-24 18:57:00,Отношения,Деньги,41-45,1,3
19733,2019-09-24 18:57:00,Отношения,Деньги,45+,1,1
19734,2019-09-24 18:57:00,Отношения,Дети,18-25,1,20
19735,2019-09-24 18:57:00,Отношения,Дети,26-30,1,7
19736,2019-09-24 18:57:00,Отношения,Дети,31-35,1,10
19737,2019-09-24 18:57:00,Отношения,Дети,36-40,1,3
19738,2019-09-24 18:57:00,Отношения,Дети,41-45,1,6
19739,2019-09-24 18:57:00,Отношения,Дети,45+,1,2
19740,2019-09-24 18:57:00,Отношения,Еда,18-25,1,69
19741,2019-09-24 18:57:00,Отношения,Еда,26-30,1,16
19742,2019-09-24 18:57:00,Отношения,Еда,31-35,1,14
19743,2019-09-24 18:57:00,Отношения,Еда,36-40,1,11
19744,2019-09-24 18:57:00,Отношения,Еда,41-45,1,7
19745,2019-09-24 18:57:00,Отношения,Еда,45+,1,5
19746,2019-09-24 18:57:00,Отношения,Здоровье,18-25,1,116
19747,2019-09-24 18:57:00,Отношения,Здоровье,26-30,1,29
19748,2019-09-24 18:57:00,Отношения,Здоровье,31-35,1,33
19749,2019-09-24 18:57:00,Отношения,Здоровье,36-40,1,21
19750,2019-09-24 18:57:00,Отношения,Здоровье,41-45,1,8
19751,2019-09-24 18:57:00,Отношения,Здоровье,45+,1,10
19752,2019-09-24 18:57:00,Отношения,Знаменитости,18-25,1,199
19753,2019-09-24 18:57:00,Отношения,Знаменитости,26-30,1,78
19754,2019-09-24 18:57:00,Отношения,Знаменитости,31-35,1,70
19755,2019-09-24 18:57:00,Отношения,Знаменитости,36-40,1,46
19756,2019-09-24 18:57:00,Отношения,Знаменитости,41-45,1,25
19757,2019-09-24 18:57:00,Отношения,Знаменитости,45+,1,10
19758,2019-09-24 18:57:00,Отношения,Интерьеры,18-25,1,97
19759,2019-09-24 18:57:00,Отношения,Интерьеры,26-30,1,23
19760,2019-09-24 18:57:00,Отношения,Интерьеры,31-35,1,28
19761,2019-09-24 18:57:00,Отношения,Интерьеры,36-40,1,22
19762,2019-09-24 18:57:00,Отношения,Интерьеры,41-45,1,5
19763,2019-09-24 18:57:00,Отношения,Интерьеры,45+,1,4
19764,2019-09-24 18:57:00,Отношения,Искусство,18-25,1,32
19765,2019-09-24 18:57:00,Отношения,Искусство,26-30,1,19
19766,2019-09-24 18:57:00,Отношения,Искусство,31-35,1,12
19767,2019-09-24 18:57:00,Отношения,Искусство,36-40,1,3
19768,2019-09-24 18:57:00,Отношения,Искусство,41-45,1,1
19769,2019-09-24 18:57:00,Отношения,История,18-25,1,61
19770,2019-09-24 18:57:00,Отношения,История,26-30,1,20
19771,2019-09-24 18:57:00,Отношения,История,31-35,1,35
19772,2019-09-24 18:57:00,Отношения,История,36-40,1,17
19773,2019-09-24 18:57:00,Отношения,История,41-45,1,9
19774,2019-09-24 18:57:00,Отношения,История,45+,1,4
19775,2019-09-24 18:57:00,Отношения,Кино,18-25,1,36
19776,2019-09-24 18:57:00,Отношения,Кино,26-30,1,31
19777,2019-09-24 18:57:00,Отношения,Кино,31-35,1,27
19778,2019-09-24 18:57:00,Отношения,Кино,36-40,1,25
19779,2019-09-24 18:57:00,Отношения,Кино,41-45,1,10
19780,2019-09-24 18:57:00,Отношения,Кино,45+,1,6
19781,2019-09-24 18:57:00,Отношения,Музыка,18-25,1,7
19782,2019-09-24 18:57:00,Отношения,Музыка,26-30,1,6
19783,2019-09-24 18:57:00,Отношения,Музыка,31-35,1,7
19784,2019-09-24 18:57:00,Отношения,Музыка,36-40,1,1
19785,2019-09-24 18:57:00,Отношения,Одежда,18-25,1,105
19786,2019-09-24 18:57:00,Отношения,Одежда,26-30,1,53
19787,2019-09-24 18:57:00,Отношения,Одежда,31-35,1,53
19788,2019-09-24 18:57:00,Отношения,Одежда,36-40,1,28
19789,2019-09-24 18:57:00,Отношения,Одежда,41-45,1,7
19790,2019-09-24 18:57:00,Отношения,Одежда,45+,1,8
19791,2019-09-24 18:57:00,Отношения,Полезные советы,18-25,1,297
19792,2019-09-24 18:57:00,Отношения,Полезные советы,26-30,1,91
19793,2019-09-24 18:57:00,Отношения,Полезные советы,31-35,1,54
19794,2019-09-24 18:57:00,Отношения,Полезные советы,36-40,1,46
19795,2019-09-24 18:57:00,Отношения,Полезные советы,41-45,1,20
19796,2019-09-24 18:57:00,Отношения,Полезные советы,45+,1,22
19797,2019-09-24 18:57:00,Отношения,Политика,18-25,1,83
19798,2019-09-24 18:57:00,Отношения,Политика,26-30,1,26
19799,2019-09-24 18:57:00,Отношения,Политика,31-35,1,27
19800,2019-09-24 18:57:00,Отношения,Политика,36-40,1,24
19801,2019-09-24 18:57:00,Отношения,Политика,41-45,1,9
19802,2019-09-24 18:57:00,Отношения,Политика,45+,1,9
19803,2019-09-24 18:57:00,Отношения,Психология,18-25,1,24
19804,2019-09-24 18:57:00,Отношения,Психология,26-30,1,6
19805,2019-09-24 18:57:00,Отношения,Психология,31-35,1,2
19806,2019-09-24 18:57:00,Отношения,Психология,36-40,1,5
19807,2019-09-24 18:57:00,Отношения,Психология,41-45,1,1
19808,2019-09-24 18:57:00,Отношения,Психология,45+,1,2
19809,2019-09-24 18:57:00,Отношения,Путешествия,18-25,1,117
19810,2019-09-24 18:57:00,Отношения,Путешествия,26-30,1,51
19811,2019-09-24 18:57:00,Отношения,Путешествия,31-35,1,39
19812,2019-09-24 18:57:00,Отношения,Путешествия,36-40,1,34
19813,2019-09-24 18:57:00,Отношения,Путешествия,41-45,1,17
19814,2019-09-24 18:57:00,Отношения,Путешествия,45+,1,7
19815,2019-09-24 18:57:00,Отношения,Ремонт,18-25,1,53
19816,2019-09-24 18:57:00,Отношения,Ремонт,26-30,1,16
19817,2019-09-24 18:57:00,Отношения,Ремонт,31-35,1,9
19818,2019-09-24 18:57:00,Отношения,Ремонт,36-40,1,13
19819,2019-09-24 18:57:00,Отношения,Ремонт,41-45,1,5
19820,2019-09-24 18:57:00,Отношения,Ремонт,45+,1,4
19821,2019-09-24 18:57:00,Отношения,Россия,18-25,1,236
19822,2019-09-24 18:57:00,Отношения,Россия,26-30,1,79
19823,2019-09-24 18:57:00,Отношения,Россия,31-35,1,83
19824,2019-09-24 18:57:00,Отношения,Россия,36-40,1,38
19825,2019-09-24 18:57:00,Отношения,Россия,41-45,1,27
19826,2019-09-24 18:57:00,Отношения,Россия,45+,1,15
19827,2019-09-24 18:57:00,Отношения,Сад и дача,18-25,1,120
19828,2019-09-24 18:57:00,Отношения,Сад и дача,26-30,1,27
19829,2019-09-24 18:57:00,Отношения,Сад и дача,31-35,1,16
19830,2019-09-24 18:57:00,Отношения,Сад и дача,36-40,1,25
19831,2019-09-24 18:57:00,Отношения,Сад и дача,41-45,1,9
19832,2019-09-24 18:57:00,Отношения,Сад и дача,45+,1,3
19833,2019-09-24 18:57:00,Отношения,Сделай сам,18-25,1,55
19834,2019-09-24 18:57:00,Отношения,Сделай сам,26-30,1,23
19835,2019-09-24 18:57:00,Отношения,Сделай сам,31-35,1,8
19836,2019-09-24 18:57:00,Отношения,Сделай сам,36-40,1,13
19837,2019-09-24 18:57:00,Отношения,Сделай сам,41-45,1,5
19838,2019-09-24 18:57:00,Отношения,Сделай сам,45+,1,2
19839,2019-09-24 18:57:00,Отношения,Семейные отношения,18-25,1,67
19840,2019-09-24 18:57:00,Отношения,Семейные отношения,26-30,1,47
19841,2019-09-24 18:57:00,Отношения,Семейные отношения,31-35,1,37
19842,2019-09-24 18:57:00,Отношения,Семейные отношения,36-40,1,28
19843,2019-09-24 18:57:00,Отношения,Семейные отношения,41-45,1,12
19844,2019-09-24 18:57:00,Отношения,Семейные отношения,45+,1,13
19845,2019-09-24 18:57:00,Отношения,Семья,18-25,1,13
19846,2019-09-24 18:57:00,Отношения,Семья,26-30,1,11
19847,2019-09-24 18:57:00,Отношения,Семья,31-35,1,6
19848,2019-09-24 18:57:00,Отношения,Семья,36-40,1,4
19849,2019-09-24 18:57:00,Отношения,Семья,41-45,1,5
19850,2019-09-24 18:57:00,Отношения,Семья,45+,1,1
19851,2019-09-24 18:57:00,Отношения,Спорт,18-25,1,32
19852,2019-09-24 18:57:00,Отношения,Спорт,26-30,1,9
19853,2019-09-24 18:57:00,Отношения,Спорт,31-35,1,7
19854,2019-09-24 18:57:00,Отношения,Спорт,36-40,1,10
19855,2019-09-24 18:57:00,Отношения,Спорт,41-45,1,1
19856,2019-09-24 18:57:00,Отношения,Спорт,45+,1,3
19857,2019-09-24 18:57:00,Отношения,Строительство,18-25,1,47
19858,2019-09-24 18:57:00,Отношения,Строительство,26-30,1,21
19859,2019-09-24 18:57:00,Отношения,Строительство,31-35,1,18
19860,2019-09-24 18:57:00,Отношения,Строительство,36-40,1,9
19861,2019-09-24 18:57:00,Отношения,Строительство,45+,1,2
19862,2019-09-24 18:57:00,Отношения,Технологии,18-25,1,5
19863,2019-09-24 18:57:00,Отношения,Технологии,26-30,1,8
19864,2019-09-24 18:57:00,Отношения,Технологии,31-35,1,3
19865,2019-09-24 18:57:00,Отношения,Технологии,36-40,1,2
19866,2019-09-24 18:57:00,Отношения,Технологии,41-45,1,1
19867,2019-09-24 18:57:00,Отношения,Технологии,45+,1,2
19868,2019-09-24 18:57:00,Отношения,Финансы,18-25,1,26
19869,2019-09-24 18:57:00,Отношения,Финансы,26-30,1,11
19870,2019-09-24 18:57:00,Отношения,Финансы,31-35,1,12
19871,2019-09-24 18:57:00,Отношения,Финансы,36-40,1,7
19872,2019-09-24 18:57:00,Отношения,Финансы,41-45,1,1
19873,2019-09-24 18:57:00,Отношения,Финансы,45+,1,3
19874,2019-09-24 18:57:00,Подборки,Авто,18-25,1,25
19875,2019-09-24 18:57:00,Подборки,Авто,26-30,1,30
19876,2019-09-24 18:57:00,Подборки,Авто,31-35,1,28
19877,2019-09-24 18:57:00,Подборки,Авто,36-40,1,13
19878,2019-09-24 18:57:00,Подборки,Авто,41-45,1,8
19879,2019-09-24 18:57:00,Подборки,Авто,45+,1,6
19880,2019-09-24 18:57:00,Подборки,Деньги,18-25,1,16
19881,2019-09-24 18:57:00,Подборки,Деньги,26-30,1,6
19882,2019-09-24 18:57:00,Подборки,Деньги,31-35,1,7
19883,2019-09-24 18:57:00,Подборки,Деньги,36-40,1,3
19884,2019-09-24 18:57:00,Подборки,Деньги,41-45,1,3
19885,2019-09-24 18:57:00,Подборки,Дети,18-25,1,23
19886,2019-09-24 18:57:00,Подборки,Дети,26-30,1,13
19887,2019-09-24 18:57:00,Подборки,Дети,31-35,1,14
19888,2019-09-24 18:57:00,Подборки,Дети,36-40,1,5
19889,2019-09-24 18:57:00,Подборки,Дети,41-45,1,6
19890,2019-09-24 18:57:00,Подборки,Дети,45+,1,2
19891,2019-09-24 18:57:00,Подборки,Еда,18-25,1,91
19892,2019-09-24 18:57:00,Подборки,Еда,26-30,1,30
19893,2019-09-24 18:57:00,Подборки,Еда,31-35,1,29
19894,2019-09-24 18:57:00,Подборки,Еда,36-40,1,23
19895,2019-09-24 18:57:00,Подборки,Еда,41-45,1,5
19896,2019-09-24 18:57:00,Подборки,Еда,45+,1,4
19897,2019-09-24 18:57:00,Подборки,Здоровье,18-25,1,41
19898,2019-09-24 18:57:00,Подборки,Здоровье,26-30,1,11
19899,2019-09-24 18:57:00,Подборки,Здоровье,31-35,1,10
19900,2019-09-24 18:57:00,Подборки,Здоровье,36-40,1,12
19901,2019-09-24 18:57:00,Подборки,Здоровье,41-45,1,2
19902,2019-09-24 18:57:00,Подборки,Здоровье,45+,1,4
19903,2019-09-24 18:57:00,Подборки,Знаменитости,18-25,1,61
19904,2019-09-24 18:57:00,Подборки,Знаменитости,26-30,1,53
19905,2019-09-24 18:57:00,Подборки,Знаменитости,31-35,1,68
19906,2019-09-24 18:57:00,Подборки,Знаменитости,36-40,1,53
19907,2019-09-24 18:57:00,Подборки,Знаменитости,41-45,1,14
19908,2019-09-24 18:57:00,Подборки,Знаменитости,45+,1,10
19909,2019-09-24 18:57:00,Подборки,Интерьеры,18-25,1,6
19910,2019-09-24 18:57:00,Подборки,Интерьеры,26-30,1,5
19911,2019-09-24 18:57:00,Подборки,Интерьеры,31-35,1,1
19912,2019-09-24 18:57:00,Подборки,Интерьеры,36-40,1,2
19913,2019-09-24 18:57:00,Подборки,Интерьеры,45+,1,2
19914,2019-09-24 18:57:00,Подборки,Искусство,18-25,1,15
19915,2019-09-24 18:57:00,Подборки,Искусство,26-30,1,9
19916,2019-09-24 18:57:00,Подборки,Искусство,31-35,1,8
19917,2019-09-24 18:57:00,Подборки,Искусство,36-40,1,9
19918,2019-09-24 18:57:00,Подборки,Искусство,41-45,1,2
19919,2019-09-24 18:57:00,Подборки,Искусство,45+,1,1
19920,2019-09-24 18:57:00,Подборки,История,18-25,1,31
19921,2019-09-24 18:57:00,Подборки,История,26-30,1,23
19922,2019-09-24 18:57:00,Подборки,История,31-35,1,26
19923,2019-09-24 18:57:00,Подборки,История,36-40,1,13
19924,2019-09-24 18:57:00,Подборки,История,41-45,1,7
19925,2019-09-24 18:57:00,Подборки,История,45+,1,2
19926,2019-09-24 18:57:00,Подборки,Кино,18-25,1,84
19927,2019-09-24 18:57:00,Подборки,Кино,26-30,1,54
19928,2019-09-24 18:57:00,Подборки,Кино,31-35,1,54
19929,2019-09-24 18:57:00,Подборки,Кино,36-40,1,39
19930,2019-09-24 18:57:00,Подборки,Кино,41-45,1,16
19931,2019-09-24 18:57:00,Подборки,Кино,45+,1,13
19932,2019-09-24 18:57:00,Подборки,Музыка,18-25,1,10
19933,2019-09-24 18:57:00,Подборки,Музыка,26-30,1,4
19934,2019-09-24 18:57:00,Подборки,Музыка,31-35,1,5
19935,2019-09-24 18:57:00,Подборки,Музыка,36-40,1,10
19936,2019-09-24 18:57:00,Подборки,Музыка,41-45,1,6
19937,2019-09-24 18:57:00,Подборки,Музыка,45+,1,1
19938,2019-09-24 18:57:00,Подборки,Одежда,18-25,1,92
19939,2019-09-24 18:57:00,Подборки,Одежда,26-30,1,83
19940,2019-09-24 18:57:00,Подборки,Одежда,31-35,1,62
19941,2019-09-24 18:57:00,Подборки,Одежда,36-40,1,31
19942,2019-09-24 18:57:00,Подборки,Одежда,41-45,1,19
19943,2019-09-24 18:57:00,Подборки,Одежда,45+,1,10
19944,2019-09-24 18:57:00,Подборки,Полезные советы,18-25,1,240
19945,2019-09-24 18:57:00,Подборки,Полезные советы,26-30,1,105
19946,2019-09-24 18:57:00,Подборки,Полезные советы,31-35,1,85
19947,2019-09-24 18:57:00,Подборки,Полезные советы,36-40,1,59
19948,2019-09-24 18:57:00,Подборки,Полезные советы,41-45,1,22
19949,2019-09-24 18:57:00,Подборки,Полезные советы,45+,1,14
19950,2019-09-24 18:57:00,Подборки,Политика,18-25,1,5
19951,2019-09-24 18:57:00,Подборки,Политика,26-30,1,2
19952,2019-09-24 18:57:00,Подборки,Политика,31-35,1,1
19953,2019-09-24 18:57:00,Подборки,Политика,41-45,1,2
19954,2019-09-24 18:57:00,Подборки,Политика,45+,1,1
19955,2019-09-24 18:57:00,Подборки,Психология,18-25,1,29
19956,2019-09-24 18:57:00,Подборки,Психология,26-30,1,12
19957,2019-09-24 18:57:00,Подборки,Психология,31-35,1,17
19958,2019-09-24 18:57:00,Подборки,Психология,36-40,1,6
19959,2019-09-24 18:57:00,Подборки,Психология,41-45,1,6
19960,2019-09-24 18:57:00,Подборки,Психология,45+,1,5
19961,2019-09-24 18:57:00,Подборки,Путешествия,18-25,1,103
19962,2019-09-24 18:57:00,Подборки,Путешествия,26-30,1,69
19963,2019-09-24 18:57:00,Подборки,Путешествия,31-35,1,43
19964,2019-09-24 18:57:00,Подборки,Путешествия,36-40,1,53
19965,2019-09-24 18:57:00,Подборки,Путешествия,41-45,1,10
19966,2019-09-24 18:57:00,Подборки,Путешествия,45+,1,3
19967,2019-09-24 18:57:00,Подборки,Ремонт,18-25,1,38
19968,2019-09-24 18:57:00,Подборки,Ремонт,26-30,1,17
19969,2019-09-24 18:57:00,Подборки,Ремонт,31-35,1,21
19970,2019-09-24 18:57:00,Подборки,Ремонт,36-40,1,10
19971,2019-09-24 18:57:00,Подборки,Ремонт,41-45,1,7
19972,2019-09-24 18:57:00,Подборки,Ремонт,45+,1,3
19973,2019-09-24 18:57:00,Подборки,Россия,18-25,1,78
19974,2019-09-24 18:57:00,Подборки,Россия,26-30,1,26
19975,2019-09-24 18:57:00,Подборки,Россия,31-35,1,37
19976,2019-09-24 18:57:00,Подборки,Россия,36-40,1,18
19977,2019-09-24 18:57:00,Подборки,Россия,41-45,1,7
19978,2019-09-24 18:57:00,Подборки,Россия,45+,1,3
19979,2019-09-24 18:57:00,Подборки,Сад и дача,18-25,1,48
19980,2019-09-24 18:57:00,Подборки,Сад и дача,26-30,1,25
19981,2019-09-24 18:57:00,Подборки,Сад и дача,31-35,1,9
19982,2019-09-24 18:57:00,Подборки,Сад и дача,36-40,1,8
19983,2019-09-24 18:57:00,Подборки,Сад и дача,41-45,1,7
19984,2019-09-24 18:57:00,Подборки,Сад и дача,45+,1,4
19985,2019-09-24 18:57:00,Подборки,Сделай сам,18-25,1,32
19986,2019-09-24 18:57:00,Подборки,Сделай сам,26-30,1,17
19987,2019-09-24 18:57:00,Подборки,Сделай сам,31-35,1,12
19988,2019-09-24 18:57:00,Подборки,Сделай сам,36-40,1,5
19989,2019-09-24 18:57:00,Подборки,Сделай сам,45+,1,1
19990,2019-09-24 18:57:00,Подборки,Семейные отношения,18-25,1,94
19991,2019-09-24 18:57:00,Подборки,Семейные отношения,26-30,1,51
19992,2019-09-24 18:57:00,Подборки,Семейные отношения,31-35,1,69
19993,2019-09-24 18:57:00,Подборки,Семейные отношения,36-40,1,34
19994,2019-09-24 18:57:00,Подборки,Семейные отношения,41-45,1,20
19995,2019-09-24 18:57:00,Подборки,Семейные отношения,45+,1,11
19996,2019-09-24 18:57:00,Подборки,Семья,18-25,1,45
19997,2019-09-24 18:57:00,Подборки,Семья,26-30,1,12
19998,2019-09-24 18:57:00,Подборки,Семья,31-35,1,18
19999,2019-09-24 18:57:00,Подборки,Семья,36-40,1,10
20000,2019-09-24 18:57:00,Подборки,Семья,41-45,1,4
20001,2019-09-24 18:57:00,Подборки,Семья,45+,1,4
20002,2019-09-24 18:57:00,Подборки,Спорт,18-25,1,19
20003,2019-09-24 18:57:00,Подборки,Спорт,26-30,1,9
20004,2019-09-24 18:57:00,Подборки,Спорт,31-35,1,9
20005,2019-09-24 18:57:00,Подборки,Спорт,36-40,1,10
20006,2019-09-24 18:57:00,Подборки,Спорт,41-45,1,4
20007,2019-09-24 18:57:00,Подборки,Спорт,45+,1,2
20008,2019-09-24 18:57:00,Подборки,Строительство,18-25,1,31
20009,2019-09-24 18:57:00,Подборки,Строительство,26-30,1,13
20010,2019-09-24 18:57:00,Подборки,Строительство,31-35,1,13
20011,2019-09-24 18:57:00,Подборки,Строительство,36-40,1,3
20012,2019-09-24 18:57:00,Подборки,Строительство,41-45,1,3
20013,2019-09-24 18:57:00,Подборки,Строительство,45+,1,3
20014,2019-09-24 18:57:00,Подборки,Технологии,18-25,1,32
20015,2019-09-24 18:57:00,Подборки,Технологии,26-30,1,17
20016,2019-09-24 18:57:00,Подборки,Технологии,31-35,1,18
20017,2019-09-24 18:57:00,Подборки,Технологии,36-40,1,8
20018,2019-09-24 18:57:00,Подборки,Технологии,41-45,1,1
20019,2019-09-24 18:57:00,Подборки,Технологии,45+,1,5
20020,2019-09-24 18:57:00,Полезные советы,Авто,18-25,1,44
20021,2019-09-24 18:57:00,Полезные советы,Авто,26-30,1,34
20022,2019-09-24 18:57:00,Полезные советы,Авто,31-35,1,38
20023,2019-09-24 18:57:00,Полезные советы,Авто,36-40,1,19
20024,2019-09-24 18:57:00,Полезные советы,Авто,41-45,1,11
20025,2019-09-24 18:57:00,Полезные советы,Авто,45+,1,7
20026,2019-09-24 18:57:00,Полезные советы,Деньги,18-25,1,46
20027,2019-09-24 18:57:00,Полезные советы,Деньги,26-30,1,41
20028,2019-09-24 18:57:00,Полезные советы,Деньги,31-35,1,49
20029,2019-09-24 18:57:00,Полезные советы,Деньги,36-40,1,28
20030,2019-09-24 18:57:00,Полезные советы,Деньги,41-45,1,14
20031,2019-09-24 18:57:00,Полезные советы,Деньги,45+,1,4
20032,2019-09-24 18:57:00,Полезные советы,Дети,18-25,1,52
20033,2019-09-24 18:57:00,Полезные советы,Дети,26-30,1,29
20034,2019-09-24 18:57:00,Полезные советы,Дети,31-35,1,34
20035,2019-09-24 18:57:00,Полезные советы,Дети,36-40,1,18
20036,2019-09-24 18:57:00,Полезные советы,Дети,41-45,1,7
20037,2019-09-24 18:57:00,Полезные советы,Дети,45+,1,4
20038,2019-09-24 18:57:00,Полезные советы,Еда,18-25,1,32
20039,2019-09-24 18:57:00,Полезные советы,Еда,26-30,1,5
20040,2019-09-24 18:57:00,Полезные советы,Еда,31-35,1,3
20041,2019-09-24 18:57:00,Полезные советы,Еда,36-40,1,4
20042,2019-09-24 18:57:00,Полезные советы,Еда,41-45,1,1
20043,2019-09-24 18:57:00,Полезные советы,Еда,45+,1,1
20044,2019-09-24 18:57:00,Полезные советы,Здоровье,18-25,1,134
20045,2019-09-24 18:57:00,Полезные советы,Здоровье,26-30,1,41
20046,2019-09-24 18:57:00,Полезные советы,Здоровье,31-35,1,46
20047,2019-09-24 18:57:00,Полезные советы,Здоровье,36-40,1,27
20048,2019-09-24 18:57:00,Полезные советы,Здоровье,41-45,1,13
20049,2019-09-24 18:57:00,Полезные советы,Здоровье,45+,1,2
20050,2019-09-24 18:57:00,Полезные советы,Знаменитости,18-25,1,16
20051,2019-09-24 18:57:00,Полезные советы,Знаменитости,26-30,1,5
20052,2019-09-24 18:57:00,Полезные советы,Знаменитости,31-35,1,7
20053,2019-09-24 18:57:00,Полезные советы,Знаменитости,36-40,1,7
20054,2019-09-24 18:57:00,Полезные советы,Знаменитости,41-45,1,5
20055,2019-09-24 18:57:00,Полезные советы,Знаменитости,45+,1,1
20056,2019-09-24 18:57:00,Полезные советы,Интерьеры,18-25,1,41
20057,2019-09-24 18:57:00,Полезные советы,Интерьеры,26-30,1,13
20058,2019-09-24 18:57:00,Полезные советы,Интерьеры,31-35,1,10
20059,2019-09-24 18:57:00,Полезные советы,Интерьеры,36-40,1,9
20060,2019-09-24 18:57:00,Полезные советы,Интерьеры,41-45,1,5
20061,2019-09-24 18:57:00,Полезные советы,Интерьеры,45+,1,3
20062,2019-09-24 18:57:00,Полезные советы,Искусство,18-25,1,3
20063,2019-09-24 18:57:00,Полезные советы,Искусство,26-30,1,1
20064,2019-09-24 18:57:00,Полезные советы,Искусство,31-35,1,4
20065,2019-09-24 18:57:00,Полезные советы,Искусство,36-40,1,1
20066,2019-09-24 18:57:00,Полезные советы,Искусство,41-45,1,2
20067,2019-09-24 18:57:00,Полезные советы,Искусство,45+,1,1
20068,2019-09-24 18:57:00,Полезные советы,История,18-25,1,34
20069,2019-09-24 18:57:00,Полезные советы,История,26-30,1,16
20070,2019-09-24 18:57:00,Полезные советы,История,31-35,1,19
20071,2019-09-24 18:57:00,Полезные советы,История,36-40,1,9
20072,2019-09-24 18:57:00,Полезные советы,История,41-45,1,3
20073,2019-09-24 18:57:00,Полезные советы,История,45+,1,1
20074,2019-09-24 18:57:00,Полезные советы,Кино,18-25,1,2
20075,2019-09-24 18:57:00,Полезные советы,Кино,26-30,1,6
20076,2019-09-24 18:57:00,Полезные советы,Кино,31-35,1,5
20077,2019-09-24 18:57:00,Полезные советы,Кино,36-40,1,8
20078,2019-09-24 18:57:00,Полезные советы,Кино,41-45,1,1
20079,2019-09-24 18:57:00,Полезные советы,Музыка,18-25,1,4
20080,2019-09-24 18:57:00,Полезные советы,Музыка,26-30,1,4
20081,2019-09-24 18:57:00,Полезные советы,Музыка,31-35,1,6
20082,2019-09-24 18:57:00,Полезные советы,Музыка,36-40,1,2
20083,2019-09-24 18:57:00,Полезные советы,Музыка,41-45,1,3
20084,2019-09-24 18:57:00,Полезные советы,Музыка,45+,1,1
20085,2019-09-24 18:57:00,Полезные советы,Одежда,18-25,1,67
20086,2019-09-24 18:57:00,Полезные советы,Одежда,26-30,1,48
20087,2019-09-24 18:57:00,Полезные советы,Одежда,31-35,1,31
20088,2019-09-24 18:57:00,Полезные советы,Одежда,36-40,1,36
20089,2019-09-24 18:57:00,Полезные советы,Одежда,41-45,1,11
20090,2019-09-24 18:57:00,Полезные советы,Одежда,45+,1,10
20091,2019-09-24 18:57:00,Полезные советы,Полезные советы,18-25,1,115
20092,2019-09-24 18:57:00,Полезные советы,Полезные советы,26-30,1,52
20093,2019-09-24 18:57:00,Полезные советы,Полезные советы,31-35,1,43
20094,2019-09-24 18:57:00,Полезные советы,Полезные советы,36-40,1,43
20095,2019-09-24 18:57:00,Полезные советы,Полезные советы,41-45,1,15
20096,2019-09-24 18:57:00,Полезные советы,Полезные советы,45+,1,9
20097,2019-09-24 18:57:00,Полезные советы,Политика,18-25,1,5
20098,2019-09-24 18:57:00,Полезные советы,Политика,26-30,1,4
20099,2019-09-24 18:57:00,Полезные советы,Политика,31-35,1,2
20100,2019-09-24 18:57:00,Полезные советы,Политика,36-40,1,3
20101,2019-09-24 18:57:00,Полезные советы,Психология,18-25,1,52
20102,2019-09-24 18:57:00,Полезные советы,Психология,26-30,1,17
20103,2019-09-24 18:57:00,Полезные советы,Психология,31-35,1,14
20104,2019-09-24 18:57:00,Полезные советы,Психология,36-40,1,13
20105,2019-09-24 18:57:00,Полезные советы,Психология,41-45,1,4
20106,2019-09-24 18:57:00,Полезные советы,Психология,45+,1,1
20107,2019-09-24 18:57:00,Полезные советы,Путешествия,18-25,1,177
20108,2019-09-24 18:57:00,Полезные советы,Путешествия,26-30,1,74
20109,2019-09-24 18:57:00,Полезные советы,Путешествия,31-35,1,70
20110,2019-09-24 18:57:00,Полезные советы,Путешествия,36-40,1,42
